id,customer_id,product_id,sale_month,sale_day,quantity,unit_cents,discount_bps,coupon_code
2792,14,31,202504,20250404,3,4447,1500,夜市
2793,25,3,202505,20250519,1,611,0,
2794,36,12,202507,20250714,5,1844,500,
2795,63,17,202505,20250512,2,2529,1000,LOYAL
2796,46,10,202507,20250713,4,1570,500,SPRING
2797,55,28,202503,20250301,3,4036,1500,SPRING
2798,33,10,202512,20251208,4,1570,500,夜市
2799,2,8,202508,20250807,3,1296,0,
2800,5,24,202503,20250327,2,3488,1000,
2801,34,5,202512,20251217,4,885,0,
2802,7,20,202504,20250404,1,2940,1000,LOYAL
2803,10,31,202502,20250208,1,4447,1500,
2804,24,7,202502,20250204,3,1159,0,夜市
2805,7,2,202504,20250426,4,474,0,WELCOME
2806,18,3,202511,20251105,1,611,0,夜市
2807,22,18,202511,20251118,3,2666,1000,
2808,8,6,202510,20251012,5,1022,0,
2809,2,18,202511,20251111,5,2666,1000,LOYAL
2810,33,17,202502,20250226,5,2529,1000,LOYAL
2811,45,8,202509,20250904,3,1296,0,夜市
2812,11,30,202507,20250712,5,4310,1500,LOYAL
2813,4,14,202509,20250908,3,2118,500,SPRING
2814,40,15,202507,20250713,4,2255,500,
2815,3,20,202510,20251017,3,2940,1000,夜市
2816,49,6,202507,20250725,1,1022,0,
2817,9,17,202507,20250712,1,2529,1000,
2818,22,3,202505,20250506,4,611,0,WELCOME
2819,63,29,202506,20250614,5,4173,1500,夜市
2820,28,25,202506,20250610,5,3625,1500,夜市
2821,55,7,202501,20250110,2,1159,0,
2822,58,29,202509,20250909,4,4173,1500,
2823,57,1,202503,20250327,5,337,0,SPRING
2824,13,23,202511,20251110,3,3351,1000,WELCOME
2825,48,12,202507,20250704,5,1844,500,WELCOME
2826,41,29,202504,20250415,2,4173,1500,WELCOME
2827,54,28,202503,20250316,1,4036,1500,WELCOME
2828,64,10,202501,20250117,5,1570,500,
2829,1,24,202505,20250510,5,3488,1000,SPRING
2830,59,23,202503,20250315,3,3351,1000,SPRING
2831,45,20,202512,20251218,2,2940,1000,
2832,64,10,202508,20250820,1,1570,500,
2833,26,16,202508,20250821,5,2392,500,
2834,8,27,202509,20250912,2,3899,1500,
2835,64,21,202507,20250708,1,3077,1000,
2836,12,3,202508,20250809,5,611,0,LOYAL
2837,35,18,202509,20250909,2,2666,1000,WELCOME
2838,51,9,202512,20251215,4,1433,500,LOYAL
2839,41,17,202506,20250613,4,2529,1000,WELCOME
2840,37,22,202509,20250902,1,3214,1000,WELCOME
2841,59,26,202505,20250523,2,3762,1500,
2842,18,21,202506,20250628,1,3077,1000,
2843,47,11,202505,20250502,3,1707,500,SPRING
2844,5,11,202503,20250312,2,1707,500,夜市
2845,58,7,202503,20250303,5,1159,0,夜市
2846,10,20,202501,20250117,1,2940,1000,
2847,24,9,202505,20250501,5,1433,500,SPRING
2848,57,6,202508,20250805,1,1022,0,
2849,41,4,202506,20250628,5,748,0,
2850,7,23,202512,20251214,1,3351,1000,夜市
2851,40,22,202506,20250619,3,3214,1000,LOYAL
2852,46,25,202511,20251112,5,3625,1500,SPRING
2853,25,30,202511,20251118,1,4310,1500,
2854,11,24,202509,20250909,1,3488,1000,LOYAL
2855,51,32,202510,20251017,3,4584,1500,夜市
2856,14,29,202501,20250105,5,4173,1500,
2857,4,7,202502,20250224,4,1159,0,夜市
2858,60,17,202503,20250314,1,2529,1000,SPRING
2859,24,10,202501,20250104,4,1570,500,夜市
2860,19,8,202506,20250621,2,1296,0,夜市
2861,48,1,202503,20250313,4,337,0,LOYAL
2862,3,6,202501,20250112,2,1022,0,WELCOME
2863,7,32,202504,20250414,2,4584,1500,
2864,22,7,202504,20250422,4,1159,0,SPRING
2865,18,24,202511,20251103,3,3488,1000,夜市
2866,56,28,202507,20250713,2,4036,1500,
2867,48,4,202508,20250803,4,748,0,LOYAL
2868,45,29,202505,20250501,4,4173,1500,
2869,3,8,202510,20251019,1,1296,0,WELCOME
2870,5,20,202512,20251211,4,2940,1000,
2871,12,30,202505,20250511,5,4310,1500,LOYAL
2872,48,22,202509,20250912,4,3214,1000,
2873,8,32,202504,20250419,4,4584,1500,SPRING
2874,47,11,202511,20251104,1,1707,500,SPRING
2875,64,29,202508,20250805,3,4173,1500,WELCOME
2876,26,20,202510,20251005,2,2940,1000,WELCOME
2877,39,27,202507,20250707,2,3899,1500,
2878,50,6,202508,20250808,1,1022,0,LOYAL
2879,32,26,202505,20250508,3,3762,1500,
2880,19,27,202504,20250412,3,3899,1500,WELCOME
2881,1,6,202510,20251021,5,1022,0,LOYAL
2882,23,5,202512,20251202,3,885,0,WELCOME
2883,31,25,202512,20251227,2,3625,1500,WELCOME
2884,5,20,202507,20250704,3,2940,1000,
2885,8,1,202508,20250822,1,337,0,夜市
2886,3,22,202510,20251020,3,3214,1000,LOYAL
2887,47,3,202506,20250604,5,611,0,LOYAL
2888,57,1,202509,20250915,4,337,0,LOYAL
2889,10,17,202502,20250206,4,2529,1000,SPRING
2890,8,23,202511,20251122,1,3351,1000,LOYAL
2891,1,25,202509,20250922,5,3625,1500,
2892,45,21,202509,20250921,5,3077,1000,
2893,9,25,202507,20250703,3,3625,1500,夜市
2894,32,24,202506,20250617,1,3488,1000,WELCOME
2895,35,3,202504,20250407,3,611,0,WELCOME
2896,52,29,202505,20250509,5,4173,1500,WELCOME
2897,49,26,202504,20250414,4,3762,1500,WELCOME
2898,5,18,202510,20251017,5,2666,1000,
2899,49,11,202507,20250702,1,1707,500,夜市
2900,55,24,202507,20250701,3,3488,1000,
2901,13,5,202512,20251227,2,885,0,
2902,26,23,202506,20250604,3,3351,1000,夜市
2903,33,3,202501,20250127,4,611,0,LOYAL
2904,25,17,202504,20250404,4,2529,1000,WELCOME
2905,37,22,202509,20250920,4,3214,1000,
2906,11,26,202512,20251225,1,3762,1500,夜市
2907,32,10,202508,20250804,1,1570,500,
2908,58,18,202501,20250118,5,2666,1000,WELCOME
2909,45,27,202505,20250522,2,3899,1500,
2910,43,5,202502,20250204,2,885,0,
2911,55,32,202503,20250311,1,4584,1500,夜市
2912,27,28,202509,20250906,3,4036,1500,
2913,48,18,202503,20250321,1,2666,1000,夜市
2914,31,21,202511,20251118,3,3077,1000,SPRING
2915,21,4,202512,20251211,3,748,0,
2916,55,20,202501,20250111,1,2940,1000,LOYAL
2917,18,27,202504,20250409,5,3899,1500,LOYAL
2918,64,8,202501,20250111,3,1296,0,SPRING
2919,17,17,202503,20250311,1,2529,1000,
2920,11,21,202504,20250423,4,3077,1000,
2921,62,15,202510,20251003,2,2255,500,WELCOME
2922,47,29,202508,20250803,2,4173,1500,SPRING
2923,60,18,202506,20250608,5,2666,1000,
2924,53,27,202504,20250405,1,3899,1500,夜市
2925,49,26,202502,20250208,4,3762,1500,SPRING
2926,22,12,202507,20250707,2,1844,500,
2927,58,7,202510,20251014,1,1159,0,夜市
2928,17,12,202503,20250313,1,1844,500,LOYAL
2929,37,32,202505,20250508,3,4584,1500,LOYAL
2930,43,32,202506,20250626,3,4584,1500,LOYAL
2931,31,2,202501,20250115,3,474,0,
2932,20,21,202504,20250403,5,3077,1000,LOYAL
2933,46,9,202510,20251005,2,1433,500,
2934,4,23,202503,20250318,1,3351,1000,夜市
2935,47,20,202501,20250114,1,2940,1000,夜市
2936,31,19,202504,20250421,1,2803,1000,夜市
2937,19,32,202512,20251201,5,4584,1500,SPRING
2938,33,5,202507,20250701,1,885,0,夜市
2939,46,29,202501,20250110,1,4173,1500,
2940,12,19,202504,20250423,2,2803,1000,
2941,59,20,202506,20250628,5,2940,1000,SPRING
2942,50,9,202508,20250814,2,1433,500,夜市
2943,28,30,202506,20250628,4,4310,1500,SPRING
2944,27,3,202510,20251021,4,611,0,SPRING
2945,50,5,202510,20251026,2,885,0,夜市
2946,23,30,202511,20251120,3,4310,1500,
2947,31,29,202508,20250817,5,4173,1500,
2948,17,9,202505,20250517,2,1433,500,SPRING
2949,52,26,202504,20250410,5,3762,1500,LOYAL
2950,36,2,202507,20250702,5,474,0,LOYAL
2951,21,28,202508,20250816,3,4036,1500,SPRING
2952,57,4,202505,20250516,4,748,0,
2953,20,8,202510,20251027,4,1296,0,LOYAL
2954,27,20,202502,20250207,5,2940,1000,
2955,64,24,202507,20250706,1,3488,1000,夜市
2956,6,22,202511,20251109,5,3214,1000,夜市
2957,29,15,202505,20250512,5,2255,500,SPRING
2958,34,24,202504,20250406,2,3488,1000,夜市
2959,51,9,202501,20250106,3,1433,500,
2960,50,4,202507,20250709,2,748,0,
2961,36,7,202511,20251107,2,1159,0,
2962,57,1,202512,20251215,5,337,0,
2963,13,30,202502,20250203,3,4310,1500,WELCOME
2964,47,6,202503,20250309,2,1022,0,SPRING
2965,58,6,202509,20250922,3,1022,0,
2966,43,20,202507,20250725,1,2940,1000,WELCOME
2967,22,16,202502,20250217,1,2392,500,SPRING
2968,7,29,202509,20250921,3,4173,1500,
2969,47,16,202502,20250222,5,2392,500,WELCOME
2970,59,14,202507,20250720,1,2118,500,LOYAL
2971,63,4,202503,20250308,1,748,0,SPRING
2972,23,7,202511,20251103,3,1159,0,LOYAL
2973,5,23,202509,20250916,1,3351,1000,LOYAL
2974,57,17,202505,20250519,2,2529,1000,WELCOME
2975,38,4,202506,20250606,5,748,0,
2976,58,1,202512,20251209,5,337,0,LOYAL
2977,54,10,202508,20250805,2,1570,500,夜市
2978,40,14,202501,20250113,1,2118,500,WELCOME
2979,62,9,202505,20250508,1,1433,500,
2980,13,3,202502,20250210,5,611,0,LOYAL
2981,35,4,202506,20250614,2,748,0,SPRING
2982,59,15,202503,20250317,5,2255,500,
2983,17,28,202509,20250907,3,4036,1500,夜市
2984,62,32,202502,20250213,5,4584,1500,LOYAL
2985,37,19,202506,20250611,5,2803,1000,LOYAL
2986,63,31,202511,20251101,4,4447,1500,WELCOME
2987,17,22,202506,20250624,5,3214,1000,夜市
2988,22,19,202505,20250504,4,2803,1000,夜市
2989,37,19,202511,20251124,1,2803,1000,
2990,60,3,202504,20250403,3,611,0,
2991,44,26,202502,20250224,5,3762,1500,LOYAL
2992,42,2,202504,20250422,2,474,0,夜市
2993,31,14,202510,20251024,2,2118,500,LOYAL
2994,54,11,202508,20250825,5,1707,500,夜市
2995,32,28,202511,20251120,2,4036,1500,LOYAL
2996,28,1,202508,20250807,4,337,0,
2997,4,27,202504,20250423,2,3899,1500,LOYAL
2998,17,11,202511,20251117,4,1707,500,SPRING
2999,19,1,202503,20250321,5,337,0,夜市
3000,27,10,202506,20250618,3,1570,500,夜市
3001,38,13,202504,20250416,5,1981,500,WELCOME
3002,23,7,202501,20250113,5,1159,0,SPRING
3003,22,31,202501,20250125,4,4447,1500,
3004,63,7,202507,20250717,2,1159,0,LOYAL
3005,21,11,202505,20250516,3,1707,500,夜市
3006,36,14,202510,20251020,4,2118,500,LOYAL
3007,36,19,202505,20250519,1,2803,1000,WELCOME
3008,28,2,202503,20250308,1,474,0,LOYAL
3009,60,22,202501,20250108,5,3214,1000,
3010,57,1,202501,20250119,2,337,0,
3011,40,23,202503,20250305,4,3351,1000,夜市
3012,3,11,202506,20250606,5,1707,500,
3013,39,7,202509,20250924,3,1159,0,LOYAL
3014,51,3,202504,20250427,5,611,0,
3015,13,4,202505,20250517,1,748,0,夜市
3016,23,3,202503,20250314,1,611,0,
3017,57,18,202504,20250405,1,2666,1000,
3018,9,13,202511,20251103,3,1981,500,夜市
3019,24,1,202502,20250221,2,337,0,WELCOME
3020,21,28,202504,20250404,5,4036,1500,夜市
3021,25,17,202508,20250804,3,2529,1000,SPRING
3022,5,31,202505,20250528,3,4447,1500,SPRING
3023,57,6,202508,20250820,4,1022,0,
3024,29,24,202505,20250513,5,3488,1000,
3025,44,1,202502,20250225,4,337,0,夜市
3026,40,19,202505,20250522,2,2803,1000,
3027,12,12,202512,20251201,4,1844,500,夜市
3028,49,15,202508,20250812,3,2255,500,夜市
3029,9,12,202506,20250626,5,1844,500,WELCOME
3030,21,15,202512,20251224,5,2255,500,WELCOME
3031,45,12,202507,20250726,2,1844,500,
3032,24,7,202512,20251218,2,1159,0,WELCOME
3033,52,7,202503,20250304,5,1159,0,
3034,36,19,202508,20250811,3,2803,1000,
3035,49,28,202508,20250821,2,4036,1500,
3036,45,17,202501,20250109,1,2529,1000,
3037,47,28,202506,20250612,2,4036,1500,LOYAL
3038,3,5,202510,20251021,4,885,0,
3039,37,25,202509,20250919,5,3625,1500,夜市
3040,19,22,202506,20250603,5,3214,1000,LOYAL
3041,28,27,202504,20250403,4,3899,1500,LOYAL
3042,6,31,202507,20250720,5,4447,1500,夜市
3043,17,9,202512,20251208,3,1433,500,
3044,43,2,202503,20250309,1,474,0,SPRING
3045,50,11,202507,20250706,3,1707,500,
3046,62,28,202503,20250326,4,4036,1500,WELCOME
3047,16,25,202509,20250906,3,3625,1500,夜市
3048,36,30,202510,20251015,1,4310,1500,WELCOME
3049,16,14,202506,20250628,2,2118,500,SPRING
3050,48,29,202504,20250418,4,4173,1500,WELCOME
3051,43,25,202512,20251222,3,3625,1500,夜市
3052,42,4,202509,20250913,1,748,0,
3053,50,20,202506,20250614,5,2940,1000,夜市
3054,35,18,202508,20250801,3,2666,1000,LOYAL
3055,62,16,202509,20250917,1,2392,500,LOYAL
3056,9,5,202503,20250310,4,885,0,LOYAL
3057,34,19,202507,20250708,2,2803,1000,SPRING
3058,49,1,202512,20251215,4,337,0,WELCOME
3059,1,13,202512,20251202,2,1981,500,
3060,8,9,202501,20250111,4,1433,500,夜市
3061,50,19,202504,20250403,3,2803,1000,WELCOME
3062,34,2,202504,20250421,1,474,0,SPRING
3063,29,4,202511,20251106,1,748,0,WELCOME
3064,47,3,202504,20250426,1,611,0,LOYAL
3065,2,1,202504,20250425,5,337,0,SPRING
3066,33,10,202501,20250123,3,1570,500,
3067,47,28,202505,20250513,3,4036,1500,SPRING
3068,27,28,202511,20251102,4,4036,1500,
3069,7,28,202508,20250805,2,4036,1500,SPRING
3070,28,25,202507,20250726,2,3625,1500,SPRING
3071,60,32,202510,20251004,1,4584,1500,WELCOME
3072,25,26,202509,20250917,5,3762,1500,夜市
3073,42,3,202503,20250305,5,611,0,
3074,47,26,202510,20251007,2,3762,1500,
3075,3,15,202503,20250326,3,2255,500,夜市
3076,40,17,202511,20251126,5,2529,1000,LOYAL
3077,13,15,202509,20250914,1,2255,500,LOYAL
3078,35,31,202508,20250824,2,4447,1500,夜市
3079,30,24,202502,20250214,2,3488,1000,WELCOME
3080,15,15,202508,20250808,1,2255,500,
3081,58,10,202501,20250112,1,1570,500,WELCOME
3082,27,11,202509,20250904,3,1707,500,WELCOME
3083,10,22,202509,20250914,2,3214,1000,夜市
3084,50,5,202503,20250321,1,885,0,WELCOME
3085,28,28,202512,20251226,5,4036,1500,WELCOME
3086,4,10,202501,20250111,1,1570,500,夜市
3087,6,1,202503,20250325,3,337,0,
3088,39,10,202503,20250309,1,1570,500,SPRING
3089,28,10,202512,20251204,1,1570,500,
3090,24,28,202505,20250509,5,4036,1500,夜市
3091,7,22,202503,20250308,1,3214,1000,LOYAL
3092,10,14,202506,20250625,5,2118,500,WELCOME
3093,52,12,202509,20250919,4,1844,500,夜市
3094,19,21,202501,20250118,1,3077,1000,
3095,58,14,202508,20250826,4,2118,500,SPRING
3096,36,25,202501,20250111,4,3625,1500,LOYAL
3097,62,23,202509,20250911,2,3351,1000,LOYAL
3098,41,27,202503,20250326,1,3899,1500,
3099,10,22,202502,20250207,5,3214,1000,
3100,12,2,202512,20251221,5,474,0,SPRING
3101,51,9,202512,20251207,3,1433,500,
3102,35,15,202502,20250225,2,2255,500,SPRING
3103,5,15,202508,20250815,4,2255,500,
3104,54,7,202510,20251001,5,1159,0,WELCOME
3105,53,11,202509,20250907,1,1707,500,WELCOME
3106,4,9,202512,20251223,5,1433,500,LOYAL
3107,53,23,202510,20251010,4,3351,1000,夜市
3108,50,20,202505,20250503,5,2940,1000,
3109,21,8,202507,20250717,4,1296,0,SPRING
3110,43,17,202511,20251124,2,2529,1000,夜市
3111,54,27,202501,20250117,5,3899,1500,
3112,25,8,202505,20250506,3,1296,0,SPRING
3113,12,16,202512,20251206,2,2392,500,LOYAL
3114,51,5,202512,20251215,2,885,0,LOYAL
3115,37,19,202504,20250406,4,2803,1000,
3116,34,32,202502,20250204,2,4584,1500,SPRING
3117,42,11,202508,20250812,1,1707,500,WELCOME
3118,57,29,202511,20251127,4,4173,1500,
3119,3,21,202508,20250822,1,3077,1000,夜市
3120,10,12,202505,20250503,5,1844,500,
3121,4,13,202507,20250712,3,1981,500,WELCOME
3122,51,19,202506,20250619,1,2803,1000,
3123,38,26,202507,20250722,3,3762,1500,
3124,61,5,202502,20250220,5,885,0,WELCOME
3125,36,20,202508,20250815,1,2940,1000,
3126,9,12,202510,20251015,4,1844,500,WELCOME
3127,37,22,202504,20250421,2,3214,1000,SPRING
3128,64,27,202503,20250322,5,3899,1500,SPRING
3129,50,19,202509,20250907,4,2803,1000,
3130,45,14,202510,20251027,1,2118,500,
3131,15,18,202507,20250705,3,2666,1000,SPRING
3132,20,30,202503,20250313,3,4310,1500,LOYAL
3133,44,31,202501,20250123,4,4447,1500,SPRING
3134,50,11,202510,20251026,5,1707,500,SPRING
3135,57,17,202501,20250124,3,2529,1000,LOYAL
3136,38,2,202511,20251125,4,474,0,
3137,57,29,202501,20250128,1,4173,1500,WELCOME
3138,36,11,202505,20250526,1,1707,500,SPRING
3139,36,12,202507,20250709,1,1844,500,SPRING
3140,61,20,202509,20250912,4,2940,1000,LOYAL
3141,32,16,202510,20251011,4,2392,500,WELCOME
3142,31,14,202505,20250506,5,2118,500,SPRING
3143,2,11,202511,20251101,5,1707,500,
3144,37,5,202504,20250401,1,885,0,LOYAL
3145,12,20,202501,20250119,3,2940,1000,WELCOME
3146,48,23,202511,20251103,4,3351,1000,SPRING
3147,19,30,202509,20250902,4,4310,1500,LOYAL
3148,46,28,202512,20251203,2,4036,1500,LOYAL
3149,47,26,202512,20251201,3,3762,1500,
3150,62,3,202503,20250323,4,611,0,
3151,38,7,202508,20250801,4,1159,0,WELCOME
3152,35,10,202508,20250812,4,1570,500,SPRING
3153,44,22,202506,20250620,1,3214,1000,WELCOME
3154,2,21,202511,20251113,1,3077,1000,WELCOME
3155,5,32,202501,20250106,5,4584,1500,LOYAL
3156,21,10,202507,20250720,4,1570,500,LOYAL
3157,29,23,202502,20250218,5,3351,1000,
3158,20,13,202510,20251018,2,1981,500,LOYAL
3159,21,16,202503,20250311,2,2392,500,夜市
3160,29,18,202508,20250806,5,2666,1000,夜市
3161,13,14,202502,20250216,1,2118,500,夜市
3162,13,12,202512,20251214,1,1844,500,夜市
3163,24,21,202503,20250308,3,3077,1000,WELCOME
3164,46,19,202502,20250219,3,2803,1000,
3165,58,19,202505,20250527,3,2803,1000,
3166,39,1,202501,20250106,2,337,0,SPRING
3167,9,31,202510,20251006,2,4447,1500,LOYAL
3168,15,27,202512,20251202,5,3899,1500,夜市
3169,16,24,202509,20250925,2,3488,1000,夜市
3170,24,13,202506,20250621,3,1981,500,LOYAL
3171,61,16,202510,20251004,4,2392,500,
3172,52,31,202512,20251213,2,4447,1500,SPRING
3173,60,19,202512,20251224,1,2803,1000,
3174,2,4,202511,20251104,3,748,0,夜市
3175,37,18,202501,20250126,5,2666,1000,SPRING
3176,55,3,202507,20250712,5,611,0,夜市
3177,15,1,202509,20250907,5,337,0,夜市
3178,53,23,202506,20250614,1,3351,1000,
3179,26,4,202507,20250727,2,748,0,LOYAL
3180,62,8,202504,20250415,5,1296,0,
3181,60,20,202511,20251125,5,2940,1000,LOYAL
3182,12,21,202502,20250221,5,3077,1000,夜市
3183,36,4,202502,20250218,2,748,0,夜市
3184,64,15,202511,20251114,4,2255,500,SPRING
3185,24,26,202509,20250916,5,3762,1500,
3186,27,14,202504,20250426,1,2118,500,
3187,39,8,202510,20251003,1,1296,0,WELCOME
3188,45,18,202503,20250316,2,2666,1000,夜市
3189,12,22,202505,20250519,5,3214,1000,夜市
3190,16,11,202509,20250923,3,1707,500,SPRING
3191,50,7,202511,20251118,2,1159,0,
3192,54,22,202504,20250418,2,3214,1000,
3193,34,26,202509,20250922,4,3762,1500,
3194,50,29,202505,20250520,2,4173,1500,WELCOME
3195,1,7,202504,20250427,4,1159,0,WELCOME
3196,24,11,202509,20250922,2,1707,500,WELCOME
3197,59,24,202508,20250809,2,3488,1000,WELCOME
3198,1,6,202508,20250819,2,1022,0,LOYAL
3199,14,6,202502,20250204,1,1022,0,
3200,38,26,202510,20251013,4,3762,1500,WELCOME
3201,24,26,202507,20250713,3,3762,1500,LOYAL
3202,48,22,202503,20250320,3,3214,1000,夜市
3203,47,2,202503,20250323,2,474,0,WELCOME
3204,34,5,202512,20251212,1,885,0,夜市
3205,57,16,202507,20250709,2,2392,500,
3206,45,20,202505,20250510,3,2940,1000,
3207,23,16,202501,20250117,5,2392,500,夜市
3208,42,30,202506,20250627,3,4310,1500,
3209,48,32,202505,20250509,4,4584,1500,LOYAL
3210,26,9,202504,20250421,1,1433,500,夜市
3211,56,11,202505,20250513,3,1707,500,夜市
3212,25,19,202506,20250606,2,2803,1000,WELCOME
3213,22,8,202512,20251214,4,1296,0,
3214,6,16,202509,20250918,5,2392,500,LOYAL
3215,54,2,202507,20250711,2,474,0,
3216,20,28,202504,20250414,2,4036,1500,WELCOME
3217,12,20,202504,20250410,5,2940,1000,SPRING
3218,17,9,202508,20250815,5,1433,500,SPRING
3219,35,19,202506,20250618,1,2803,1000,LOYAL
3220,35,32,202503,20250327,2,4584,1500,
3221,34,6,202512,20251217,4,1022,0,LOYAL
3222,51,2,202507,20250706,4,474,0,
3223,11,7,202510,20251020,5,1159,0,LOYAL
3224,21,30,202504,20250411,4,4310,1500,
3225,27,4,202504,20250407,1,748,0,夜市
3226,55,24,202511,20251121,1,3488,1000,SPRING
3227,47,13,202507,20250716,1,1981,500,
3228,20,20,202507,20250721,2,2940,1000,WELCOME
3229,48,20,202506,20250604,5,2940,1000,WELCOME
3230,38,9,202507,20250705,2,1433,500,夜市
3231,5,19,202506,20250625,1,2803,1000,WELCOME
3232,45,9,202508,20250815,3,1433,500,夜市
3233,62,6,202502,20250208,4,1022,0,
3234,49,6,202505,20250505,3,1022,0,
3235,46,24,202511,20251107,4,3488,1000,夜市
3236,9,14,202506,20250624,3,2118,500,LOYAL
3237,11,10,202501,20250121,1,1570,500,WELCOME
3238,31,26,202508,20250809,2,3762,1500,
3239,7,2,202504,20250415,4,474,0,WELCOME
3240,34,31,202510,20251023,5,4447,1500,LOYAL
3241,22,31,202511,20251106,3,4447,1500,
3242,22,10,202504,20250413,3,1570,500,夜市
3243,4,1,202508,20250821,1,337,0,夜市
3244,47,1,202510,20251003,5,337,0,WELCOME
3245,57,26,202502,20250216,3,3762,1500,夜市
3246,26,28,202506,20250625,2,4036,1500,WELCOME
3247,15,17,202509,20250912,4,2529,1000,
3248,57,17,202512,20251213,3,2529,1000,
3249,31,24,202507,20250706,1,3488,1000,夜市
3250,13,32,202512,20251218,5,4584,1500,夜市
3251,30,1,202506,20250616,4,337,0,WELCOME
3252,1,25,202509,20250903,1,3625,1500,SPRING
3253,55,11,202509,20250916,2,1707,500,
3254,4,13,202505,20250504,2,1981,500,
3255,18,5,202503,20250320,4,885,0,
3256,2,7,202503,20250316,5,1159,0,LOYAL
3257,17,1,202510,20251008,2,337,0,SPRING
3258,2,27,202507,20250702,5,3899,1500,LOYAL
3259,35,18,202506,20250605,2,2666,1000,LOYAL
3260,55,4,202504,20250422,5,748,0,SPRING
3261,13,15,202510,20251025,3,2255,500,WELCOME
3262,5,22,202512,20251217,1,3214,1000,
3263,58,8,202504,20250417,1,1296,0,LOYAL
3264,10,31,202508,20250811,2,4447,1500,
3265,61,13,202501,20250103,3,1981,500,SPRING
3266,14,7,202509,20250902,5,1159,0,
3267,34,30,202509,20250904,1,4310,1500,夜市
3268,2,7,202509,20250914,5,1159,0,SPRING
3269,16,31,202501,20250117,1,4447,1500,
3270,44,19,202505,20250523,5,2803,1000,
3271,56,1,202507,20250722,1,337,0,LOYAL
3272,62,29,202505,20250501,2,4173,1500,LOYAL
3273,27,1,202504,20250416,1,337,0,LOYAL
3274,5,18,202502,20250203,5,2666,1000,LOYAL
3275,3,21,202508,20250807,3,3077,1000,夜市
3276,52,17,202504,20250422,1,2529,1000,
3277,56,2,202506,20250620,4,474,0,
3278,19,5,202502,20250211,2,885,0,夜市
3279,42,9,202512,20251209,3,1433,500,SPRING
3280,9,2,202503,20250314,2,474,0,LOYAL
3281,56,2,202503,20250325,3,474,0,SPRING
3282,42,14,202506,20250608,3,2118,500,LOYAL
3283,38,32,202502,20250213,2,4584,1500,
3284,22,8,202503,20250326,4,1296,0,LOYAL
3285,16,11,202507,20250724,1,1707,500,LOYAL
3286,21,10,202512,20251202,2,1570,500,SPRING
3287,35,18,202503,20250326,4,2666,1000,LOYAL
3288,62,26,202501,20250112,1,3762,1500,
3289,63,14,202506,20250624,4,2118,500,夜市
3290,52,13,202506,20250602,2,1981,500,
3291,55,23,202510,20251004,2,3351,1000,SPRING
3292,2,20,202511,20251113,1,2940,1000,夜市
3293,27,5,202507,20250703,4,885,0,夜市
3294,45,25,202509,20250913,3,3625,1500,WELCOME
3295,9,22,202506,20250615,3,3214,1000,夜市
3296,35,31,202505,20250517,3,4447,1500,夜市
3297,45,3,202502,20250209,5,611,0,
3298,5,5,202504,20250405,1,885,0,LOYAL
3299,8,14,202511,20251108,2,2118,500,LOYAL
3300,5,3,202511,20251101,2,611,0,LOYAL
3301,42,23,202509,20250921,2,3351,1000,SPRING
3302,16,25,202512,20251227,2,3625,1500,
3303,21,31,202512,20251224,5,4447,1500,WELCOME
3304,15,2,202512,20251218,5,474,0,
3305,56,25,202504,20250403,3,3625,1500,
3306,36,24,202512,20251225,3,3488,1000,
3307,49,24,202511,20251122,4,3488,1000,
3308,33,25,202511,20251104,1,3625,1500,
3309,32,8,202504,20250412,1,1296,0,SPRING
3310,60,6,202501,20250102,4,1022,0,SPRING
3311,37,17,202510,20251014,3,2529,1000,
3312,5,24,202508,20250803,5,3488,1000,SPRING
3313,46,19,202505,20250504,1,2803,1000,SPRING
3314,30,2,202506,20250602,4,474,0,LOYAL
3315,11,21,202506,20250604,5,3077,1000,LOYAL
3316,53,16,202509,20250908,1,2392,500,
3317,24,4,202509,20250910,1,748,0,
3318,15,29,202501,20250127,3,4173,1500,
3319,55,5,202509,20250925,5,885,0,SPRING
3320,62,3,202503,20250306,1,611,0,SPRING
3321,64,26,202508,20250804,4,3762,1500,夜市
3322,64,28,202506,20250625,4,4036,1500,夜市
3323,47,5,202510,20251024,4,885,0,
3324,23,23,202502,20250228,3,3351,1000,WELCOME
3325,42,16,202509,20250902,4,2392,500,
3326,26,28,202503,20250326,1,4036,1500,WELCOME
3327,2,32,202503,20250326,4,4584,1500,WELCOME
3328,29,1,202506,20250604,3,337,0,
3329,2,10,202508,20250827,5,1570,500,LOYAL
3330,3,24,202505,20250519,2,3488,1000,SPRING
3331,7,9,202501,20250126,2,1433,500,LOYAL
3332,3,8,202512,20251213,4,1296,0,
3333,26,8,202504,20250409,1,1296,0,WELCOME
3334,14,29,202510,20251008,3,4173,1500,LOYAL
3335,20,4,202508,20250820,2,748,0,SPRING
3336,50,18,202502,20250228,3,2666,1000,夜市
3337,51,19,202507,20250708,3,2803,1000,LOYAL
3338,39,23,202505,20250527,1,3351,1000,夜市
3339,19,22,202501,20250120,3,3214,1000,
3340,24,8,202502,20250221,4,1296,0,LOYAL
3341,37,8,202505,20250502,2,1296,0,SPRING
3342,31,31,202510,20251024,1,4447,1500,SPRING
3343,38,21,202509,20250912,3,3077,1000,LOYAL
3344,52,1,202508,20250827,2,337,0,夜市
